"{""CREATED_ON"":""2021-05-30 04:05:12.277 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-30 04:05:12.279 -0700"",""NAME"":""DBO"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""TEST_DB"",""TABLE_SCHEMA"":""DBO""}"
"{""CREATED_ON"":""2021-06-10 19:14:36.476 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 19:14:36.477 -0700"",""NAME"":""DBT_JCHEN"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""DBT_JCHEN""}"
"{""CREATED_ON"":""2021-06-10 19:00:08.961 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""STREAM"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-06-10 19:00:08.968 -0700"",""NAME"":""STG_PET_POLICY_STREAM"",""PRIVILEGE"":""OWNERSHIP"",""TABLE_CATALOG"":""PET_DNA_DEV"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-14 21:20:40.168 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_MART_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:40.169 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-05-17 18:28:04.854 -0700"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 18:28:04.855 -0700"",""NAME"":""SYSADMIN"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:16:57.123 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAENGINEER"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:16:57.125 -0700"",""NAME"":""DEV_DATAENGINEER_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 21:20:41.723 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:41.723 -0700"",""NAME"":""RAW"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""RAW""}"
"{""CREATED_ON"":""2021-06-14 21:20:41.673 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:41.673 -0700"",""NAME"":""MART"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""MART""}"
"{""CREATED_ON"":""2021-06-14 21:20:38.702 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_VAULT_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:38.703 -0700"",""NAME"":""COMMON"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""COMMON""}"
"{""CREATED_ON"":""2021-06-09 21:03:09.669 -0700"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-09 21:03:09.671 -0700"",""NAME"":""SNOWFLAKE"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""SNOWFLAKE""}"
"{""CREATED_ON"":""2021-06-14 21:20:39.244 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_EXTERNAL_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:39.245 -0700"",""NAME"":""RAW"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""RAW""}"
"{""CREATED_ON"":""2021-06-14 21:20:39.260 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_EXTERNAL_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:39.260 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 21:20:36.235 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_VAULT_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:36.236 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-14 21:20:35.829 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:35.830 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 21:20:40.608 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:40.610 -0700"",""NAME"":""MART"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""MART""}"
"{""CREATED_ON"":""2021-06-14 21:20:31.642 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:31.642 -0700"",""NAME"":""DEV_DATABASE"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE""}"
"{""CREATED_ON"":""2021-06-14 21:22:52.936 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN_DEV"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:22:52.937 -0700"",""NAME"":""DEV_DATABASE"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE""}"
"{""CREATED_ON"":""2021-06-14 20:27:29.648 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAINGESTION"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:29.649 -0700"",""NAME"":""DEV_COMMON_READ_WRITE_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:21.859 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAENGINEER"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:21.861 -0700"",""NAME"":""DEV_EXTERNAL_READONLY_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:26:39.629 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:26:39.630 -0700"",""NAME"":""DEV_ELT_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 21:20:40.588 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:40.590 -0700"",""NAME"":""EXTERNAL"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""EXTERNAL""}"
"{""CREATED_ON"":""2021-06-14 21:20:35.313 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:35.314 -0700"",""NAME"":""RAW"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""RAW""}"
"{""CREATED_ON"":""2021-06-14 21:20:35.265 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:35.267 -0700"",""NAME"":""EXTERNAL"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""EXTERNAL""}"
"{""CREATED_ON"":""2021-06-14 21:20:36.269 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_VAULT_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:36.270 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 21:20:40.650 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:40.651 -0700"",""NAME"":""RAW"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""RAW""}"
"{""CREATED_ON"":""2021-06-14 21:20:38.804 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_VAULT_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:38.805 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 21:20:35.250 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:35.253 -0700"",""NAME"":""COMMON"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""COMMON""}"
"{""CREATED_ON"":""2021-06-14 21:20:40.066 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_MART_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:40.067 -0700"",""NAME"":""COMMON"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""COMMON""}"
"{""CREATED_ON"":""2021-06-14 21:20:39.228 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_EXTERNAL_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:39.229 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-15 15:26:42.550 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:26:42.551 -0700"",""NAME"":""DEV_DATASCIENTIST_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:16:58.321 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:16:58.322 -0700"",""NAME"":""DEV_DATAENGINEER_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:26:41.513 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:26:41.515 -0700"",""NAME"":""DEV_TRANSFORMATION_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:17:00.333 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAINGESTION"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:17:00.335 -0700"",""NAME"":""DEV_ELT_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-09 21:01:09.740 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""ACCOUNTADMIN"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-09 21:01:09.741 -0700"",""NAME"":""SNOWFLAKE_SAMPLE_DATA"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""SNOWFLAKE_SAMPLE_DATA""}"
"{""CREATED_ON"":""2021-06-09 21:01:09.932 -0700"",""GRANTED_BY"":""ACCOUNTADMIN"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SYSADMIN"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-09 21:01:09.934 -0700"",""NAME"":""SNOWFLAKE_SAMPLE_DATA"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""SNOWFLAKE_SAMPLE_DATA""}"
"{""CREATED_ON"":""2021-06-14 20:27:26.751 -0700"",""GRANTED_BY"":""SECURITYADMIN"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:26.752 -0700"",""NAME"":""SECURITYADMIN_DEV"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:23.498 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATASCIENTIST"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:23.499 -0700"",""NAME"":""DEV_VAULT_READONLY_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 21:20:39.681 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_MART_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:39.683 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 21:20:41.737 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:41.738 -0700"",""NAME"":""VAULT"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""VAULT""}"
"{""CREATED_ON"":""2021-06-14 21:20:36.214 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_VAULT_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:36.214 -0700"",""NAME"":""MART"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""MART""}"
"{""CREATED_ON"":""2021-06-14 21:20:41.656 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:41.657 -0700"",""NAME"":""EXTERNAL"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""EXTERNAL""}"
"{""CREATED_ON"":""2021-06-14 21:20:35.783 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:35.783 -0700"",""NAME"":""PUBLIC"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""PUBLIC""}"
"{""CREATED_ON"":""2021-06-14 21:20:33.439 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_MART_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:33.440 -0700"",""NAME"":""DEV_DATABASE"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE""}"
"{""CREATED_ON"":""2021-06-14 21:20:31.237 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_RAW_READ_WRITE_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:31.238 -0700"",""NAME"":""DEV_DATABASE"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE""}"
"{""CREATED_ON"":""2021-06-14 21:20:32.671 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""DATABASE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_VAULT_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:32.673 -0700"",""NAME"":""DEV_DATABASE"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE""}"
"{""CREATED_ON"":""2021-06-14 20:27:28.867 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAINGESTION"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:28.869 -0700"",""NAME"":""DEV_VAULT_READ_WRITE_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:22.239 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAENGINEER"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:22.240 -0700"",""NAME"":""DEV_MART_READ_WRITE_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:24.703 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATASCIENTIST"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:24.704 -0700"",""NAME"":""DEV_COMMON_READONLY_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:19.031 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAANALYST"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:19.032 -0700"",""NAME"":""DEV_VAULT_READONLY_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:25.277 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ILLUMEUSERS"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:25.279 -0700"",""NAME"":""DEV_RAW_READONLY_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:19.948 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAANALYST"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:19.948 -0700"",""NAME"":""DEV_MART_READONLY_ROLE"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:27.139 -0700"",""GRANTED_BY"":""SECURITYADMIN_DEV"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:27.141 -0700"",""NAME"":""DEV_MONITOR"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 21:20:41.640 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""SCHEMA"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_COMMON_READONLY_ROLE"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 21:20:41.641 -0700"",""NAME"":""COMMON"",""PRIVILEGE"":""USAGE"",""TABLE_CATALOG"":""DEV_DATABASE"",""TABLE_SCHEMA"":""COMMON""}"
"{""CREATED_ON"":""2021-05-17 18:28:04.903 -0700"",""GRANTED_ON"":""ACCOUNT"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""PUBLIC"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-05-17 18:28:04.904 -0700"",""NAME"":""SCHSNZDATA"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-05-17 18:28:04.850 -0700"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""SECURITYADMIN"",""GRANT_OPTION"":true,""MODIFIED_ON"":""2021-05-17 18:28:04.852 -0700"",""NAME"":""USERADMIN"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-14 20:27:27.530 -0700"",""GRANTED_BY"":""SECURITYADMIN"",""GRANTED_ON"":""ROLE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ADMINISTRATOR"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-14 20:27:27.531 -0700"",""NAME"":""SYSADMIN_DEV"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:17:05.176 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_ILLUMEUSERS"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:17:05.177 -0700"",""NAME"":""DEV_REPORTING_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:17:01.404 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATAINGESTION"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:17:01.405 -0700"",""NAME"":""DEV_TRANSFORMATION_WHS"",""PRIVILEGE"":""USAGE""}"
"{""CREATED_ON"":""2021-06-15 15:17:02.847 -0700"",""GRANTED_BY"":""SYSADMIN_DEV"",""GRANTED_ON"":""WAREHOUSE"",""GRANTED_TO"":""ROLE"",""GRANTEE_NAME"":""DEV_DATASCIENTIST"",""GRANT_OPTION"":false,""MODIFIED_ON"":""2021-06-15 15:17:02.849 -0700"",""NAME"":""DEV_DATASCIENTIST_WHS"",""PRIVILEGE"":""USAGE""}"
